0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
45,8,8,44,46,30,16,12,47,17,31,0,28,28,14,42,43,15,39,17,48,23,8,16,35,10,14,27,10,41,48,14,38,4,42,9,6,49,27,6,7,34,6,16,10,19,0,36,24,29,29,41,33,46,33,41,31,26,2,11,23,31,38,22,38,15,33,37,45,30,44,22,8,6,0,16,9,18,27,0,1,24,12,39,8,10,26,24,7,43,46,46,26,23,47,43,14,26,43,45
43,35,27,43,38,45,26,33,17,45,17,8,30,7,15,31,23,24,38,31,24,16,26,9,17,29,42,1,0,6,23,32,24,21,7,20,10,19,13,18,10,21,8,25,36,44,37,37,41,38,14,19,39,4,22,18,47,38,44,38,16,37,32,10,12,38,10,39,23,37,16,28,6,24,48,13,16,27,2,43,48,30,29,9,31,32,41,29,13,26,10,47,32,3,22,21,25,14,38,17
42,45,36,29,31,18,43,15,23,49,22,2,11,30,18,39,21,18,0,11,42,10,40,28,43,24,0,18,13,12,2,46,41,1,18,15,14,1,36,10,42,31,39,37,46,23,35,39,27,37,44,35,24,8,23,37,42,28,19,1,20,6,37,47,6,4,45,40,1,38,25,42,34,36,18,25,8,40,17,9,17,13,42,10,23,4,0,21,28,48,13,36,49,41,0,8,38,33,9,39
10,36,13,21,32,28,6,38,37,13,0,24,29,35,21,26,34,28,43,20,9,44,25,30,3,14,27,17,44,4,47,3,23,8,24,29,39,4,18,13,17,9,7,45,30,45,44,49,15,15,4,32,2,33,19,0,18,43,35,6,3,1,48,32,9,40,11,22,43,8,5,9,35,18,15,30,2,32,25,14,29,28,11,41,7,16,38,23,45,27,11,31,28,8,38,34,21,6,33,49
18,4,9,17,12,41,35,23,33,29,5,45,24,8,41,36,45,38,9,1,44,28,27,18,45,31,41,32,32,7,33,42,12,23,48,2,0,8,7,49,8,4,26,38,31,1,6,41,3,0,13,49,13,19,21,33,24,24,22,31,7,22,45,11,13,49,39,8,44,33,9,32,37,32,11,8,0,26,5,21,0,19,38,24,6,6,34,0,3,31,22,12,20,7,18,42,28,35,32,0
1,13,33,0,28,9,25,0,6,3,16,49,0,0,49,4,18,25,12,0,26,43,0,1,2,5,23,16,9,38,36,20,36,33,40,38,32,23,24,42,49,8,14,12,43,39,38,29,37,7,28,29,29,31,15,39,5,2,39,8,33,32,35,35,29,36,43,44,6,49,49,37,14,37,26,39,17,20,38,30,22,0,18,34,13,17,37,43,18,18,45,26,42,46,5,26,37,22,30,31
39,3,46,26,6,4,0,43,30,10,44,47,14,19,23,18,8,16,45,14,40,39,46,8,20,17,9,26,28,36,34,15,7,28,0,31,1,46,43,46,46,30,21,46,14,5,15,30,18,35,32,30,5,0,20,17,4,48,24,45,31,42,40,34,18,10,22,38,35,42,3,38,9,46,39,15,49,12,48,1,12,26,6,32,20,49,30,46,10,24,15,8,13,2,3,38,26,49,19,7
17,47,11,40,20,37,36,3,36,41,7,44,20,15,19,45,9,35,29,25,1,8,41,11,18,49,25,43,39,23,9,19,5,44,22,18,33,7,29,38,0,17,13,35,33,24,34,16,35,25,12,37,21,49,46,30,6,1,5,16,46,44,13,37,20,35,32,4,37,0,40,6,7,0,45,19,42,11,36,32,4,5,43,37,40,30,40,39,0,49,34,0,23,12,11,29,20,21,28,41
0,38,2,48,10,19,10,27,29,23,29,15,40,45,2,10,13,8,32,16,0,14,22,22,8,4,15,9,40,46,0,28,15,42,49,25,3,40,26,37,30,11,30,39,19,32,4,35,36,34,48,26,46,15,14,25,39,36,48,28,29,26,20,13,15,20,21,36,33,20,23,17,29,19,29,1,14,21,18,22,20,29,39,8,2,33,47,8,17,17,49,14,10,43,40,2,0,0,2,40
9,37,4,18,3,48,34,5,1,46,18,13,8,44,26,44,6,21,49,39,13,48,9,49,12,36,35,8,46,22,39,44,35,48,1,7,31,14,10,23,37,13,43,26,37,36,8,23,20,10,39,17,31,44,9,19,14,39,12,30,13,24,24,6,44,21,12,47,14,5,22,33,36,45,33,26,39,25,22,2,46,3,23,4,14,15,27,7,43,22,41,9,5,18,16,4,2,20,3,43
24,19,43,13,41,26,39,47,41,21,37,18,38,22,17,49,15,36,41,4,45,17,19,15,7,19,19,25,47,39,25,49,9,25,45,16,34,47,34,40,22,29,27,36,4,16,12,40,14,28,36,4,35,20,36,1,9,33,23,19,43,3,27,42,37,8,49,24,5,13,46,18,30,4,16,34,26,49,16,16,25,25,16,21,34,37,36,15,35,47,20,25,9,25,27,14,27,4,23,5
14,31,14,37,8,46,49,1,10,18,33,21,48,20,10,35,0,14,37,7,49,19,4,31,15,39,46,38,1,11,15,37,39,3,19,43,17,45,41,21,48,24,22,5,26,37,42,21,29,13,23,28,6,5,3,3,43,15,0,27,15,38,9,0,2,14,27,6,4,24,31,30,31,8,44,6,15,30,44,24,36,36,9,28,5,28,43,33,6,35,31,2,46,26,28,6,6,19,49,3
20,7,10,5,4,25,33,19,44,8,11,28,23,46,9,2,20,7,19,33,25,7,29,43,0,7,36,24,6,24,6,35,43,6,30,8,23,25,0,5,11,40,1,2,23,13,45,12,26,26,31,21,11,1,40,15,21,30,21,21,4,41,29,1,24,0,8,18,42,26,27,10,25,1,19,12,31,31,29,20,28,21,47,48,37,41,2,17,42,7,26,37,34,45,7,7,41,37,21,23
32,27,39,15,29,20,45,35,28,7,1,35,12,5,48,22,5,13,10,13,28,18,23,34,10,34,5,47,41,30,10,21,47,13,33,12,28,34,47,32,14,3,28,7,38,30,49,3,6,17,15,44,38,47,47,8,36,7,4,32,32,8,44,24,8,3,17,26,21,2,24,27,48,7,21,41,27,44,23,34,37,38,20,20,21,8,33,1,47,3,21,33,18,31,34,18,48,24,11,28
29,2,17,46,18,8,9,7,49,34,13,32,10,24,3,32,46,30,25,32,19,5,36,26,5,22,45,37,49,9,49,29,29,31,38,21,19,35,25,41,2,26,32,22,22,12,9,4,1,44,5,10,8,11,12,35,19,47,45,44,38,47,22,25,10,18,19,32,9,3,13,13,3,3,2,31,28,33,15,15,21,2,32,38,38,44,3,48,22,1,29,19,21,4,25,3,42,13,24,4
16,6,31,16,43,31,21,40,43,6,28,31,31,10,13,41,19,4,15,2,2,0,30,12,22,37,2,40,3,28,21,0,3,17,44,28,26,31,11,22,1,32,29,28,25,6,31,47,30,22,21,12,16,13,27,21,48,35,29,20,42,35,28,16,36,12,29,43,11,18,30,23,38,33,14,43,29,13,45,25,11,46,0,42,35,5,1,18,20,10,17,38,15,1,49,1,40,45,46,21
8,39,18,27,5,40,38,24,2,5,14,7,3,34,43,5,30,32,31,3,12,40,1,47,33,41,30,4,27,47,46,22,48,0,3,22,29,39,6,28,31,25,24,17,40,43,25,42,23,23,19,38,25,22,11,20,23,34,17,41,11,33,2,38,41,47,16,16,24,11,36,29,44,10,28,0,25,38,42,42,42,20,26,25,10,14,29,44,27,42,2,32,16,6,12,9,3,47,37,19
5,30,26,11,15,16,44,10,31,27,24,42,47,27,6,48,17,31,20,34,27,37,15,45,9,0,3,2,45,5,3,39,28,7,23,35,11,38,35,14,6,28,11,42,9,9,47,15,13,30,33,33,42,24,49,22,44,46,18,9,47,0,10,4,46,19,3,13,22,15,39,35,20,2,9,47,24,35,41,11,8,49,31,22,42,20,12,3,48,40,36,24,47,44,19,37,9,28,4,32
