0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
8,28,0,48,20,16,48,9,5,31,26,28,23,28,45,44,26,14,17,11,18,23,39,44,48,40,14,15,15,1,4,47,47,7,45,34,23,6,11,23,45,2,24,43,40,21,21,44,30,47,29,12,0,18,42,10,44,42,38,3,25,31,28,20,4,29,1,4,33,14,19,29,19,31,46,7,7,23,37,28,34,41,23,46,41,47,12,12,5,37,44,15,8,31,8,12,3,43,36,0
25,32,46,33,11,38,21,12,8,45,33,35,34,2,21,31,34,40,25,38,33,0,20,29,14,41,37,48,47,14,23,42,48,27,48,2,14,36,24,15,20,11,30,49,15,24,48,30,41,4,42,4,16,43,15,16,47,30,32,21,48,24,47,9,39,22,42,37,7,37,1,30,23,13,25,48,29,48,0,25,29,20,14,24,45,26,39,25,19,30,17,22,29,42,7,27,25,14,25,9
3,41,5,7,22,9,31,42,46,19,3,29,28,48,5,26,30,22,31,17,15,19,6,23,0,19,47,42,29,43,34,9,14,10,38,13,0,10,18,32,48,6,9,17,29,29,14,24,10,20,39,6,17,8,44,24,22,48,37,17,1,44,14,3,12,46,32,36,13,10,48,3,41,44,30,29,0,40,13,30,2,7,12,35,11,36,0,5,26,14,29,37,3,40,1,29,29,45,15,6
49,20,49,28,23,41,36,24,6,43,11,48,13,42,13,28,32,10,28,44,25,40,45,21,27,24,20,1,17,18,19,48,40,46,46,6,35,2,22,0,37,8,42,44,0,14,23,28,13,46,13,35,37,31,39,17,26,8,33,28,13,16,1,14,32,40,19,18,21,44,41,27,2,14,4,14,19,47,6,38,5,47,25,33,6,30,46,30,13,45,49,45,43,38,18,22,31,48,30,16
42,7,31,41,9,3,8,23,17,10,13,6,32,43,15,43,48,38,2,0,8,25,43,41,23,6,43,20,24,19,15,28,27,34,14,12,45,47,43,14,13,35,41,45,8,30,46,35,18,40,41,28,6,14,34,27,19,11,1,33,19,36,26,21,37,4,39,17,45,41,11,23,43,23,23,19,32,43,38,49,21,9,24,34,40,6,44,26,33,3,48,0,19,47,40,25,14,40,0,35
32,5,6,3,1,43,42,47,41,44,12,20,39,33,23,0,44,18,18,1,16,45,5,12,7,2,40,45,1,20,17,0,29,15,44,22,40,44,6,36,16,13,44,24,5,17,45,32,42,38,6,43,1,19,38,18,28,32,13,18,33,3,39,30,3,14,45,47,3,22,17,17,24,39,36,42,2,31,33,37,30,10,46,41,46,8,13,9,44,22,45,33,13,26,19,7,44,27,34,40
2,4,28,31,36,8,10,7,45,4,0,10,38,40,25,34,33,45,4,15,0,42,7,3,2,17,39,35,43,35,40,33,10,28,35,36,49,23,5,27,30,49,35,20,6,25,18,7,19,25,26,27,36,29,0,46,33,26,45,25,0,2,3,39,47,45,20,26,1,17,47,39,29,40,48,17,3,3,20,32,4,36,40,47,1,20,34,22,22,8,46,5,48,16,33,23,23,47,24,47
31,8,29,16,43,46,6,10,26,46,28,37,29,5,20,9,35,36,38,5,17,13,44,27,45,26,44,7,28,8,30,29,4,12,28,48,32,14,47,6,40,19,6,21,13,10,3,41,24,44,36,11,44,10,27,38,3,34,23,36,10,25,13,44,31,16,7,15,5,29,22,37,6,49,17,11,20,14,22,18,1,24,19,6,19,41,22,1,0,13,24,35,18,4,49,40,22,37,40,42
38,48,41,9,28,20,3,17,47,21,8,9,27,21,28,16,12,35,30,26,13,1,19,20,12,29,16,43,26,38,25,49,34,11,36,17,31,42,36,48,17,36,28,35,18,31,47,26,5,21,12,9,43,45,6,33,23,16,27,0,5,8,42,7,34,9,17,1,23,47,12,28,28,17,33,27,11,37,11,14,47,26,37,36,43,1,5,13,28,47,35,41,30,36,12,0,37,10,5,10
26,25,13,39,32,15,26,46,27,3,27,3,43,0,36,36,11,8,32,47,20,16,37,30,24,30,6,2,8,40,0,41,46,48,6,47,12,25,1,8,31,39,16,22,46,20,1,18,32,41,11,20,13,16,48,49,10,29,14,30,38,41,25,15,45,8,30,39,48,32,18,36,16,35,14,10,33,10,17,46,6,15,21,21,4,33,21,32,49,24,36,18,20,25,44,32,30,35,46,25
