0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
18,0,28,13,29,5,16,23,31,22,7,33,37,45,27,25,9,19,1,23,23,41,42,1,25,34,26,31,11,31,29,47,14,43,35,18,14,34,26,35,20,22,40,46,32,23,21,20,35,10,49,26,42,7,40,43,34,47,44,41,14,24,41,14,20,45,25,14,3,18,49,28,39,37,38,0,39,39,49,2,24,35,36,39,48,18,49,33,21,0,38,13,7,32,21,9,7,46,26,20
4,16,8,35,10,1,49,34,33,38,0,36,31,5,35,19,25,36,29,7,43,34,47,40,44,23,17,23,48,4,49,35,28,31,48,48,46,9,10,33,44,35,11,12,36,44,49,42,6,2,36,24,0,40,29,46,37,6,10,28,21,1,25,7,49,15,22,28,16,37,40,12,38,43,29,16,32,31,16,21,42,7,33,6,8,14,6,37,41,48,39,20,20,26,3,43,24,17,13,15
19,37,14,37,40,49,38,24,44,6,45,13,39,21,38,37,30,15,38,46,26,13,1,6,19,8,18,14,6,42,8,2,20,26,33,6,33,30,8,49,10,14,12,43,11,17,34,35,16,0,34,15,29,4,6,40,39,4,25,22,34,46,29,3,39,2,16,32,33,17,7,6,28,7,45,7,47,46,14,25,20,22,37,37,42,25,48,27,4,1,11,11,19,33,38,36,21,7,19,8
26,41,47,49,49,15,11,47,45,27,19,5,21,38,17,27,41,9,27,38,40,25,16,47,33,41,16,40,13,38,23,49,7,34,26,15,48,33,3,4,17,47,43,34,12,2,28,10,43,31,25,22,44,20,17,5,3,19,33,24,47,47,27,6,11,11,21,1,34,40,35,34,31,4,40,1,42,5,31,27,11,3,12,1,14,12,28,42,2,37,23,6,27,20,1,33,39,48,42,29
35,34,49,11,39,26,8,41,29,3,23,41,33,23,21,46,10,26,41,25,24,1,17,34,7,5,0,47,39,8,36,26,47,48,2,49,25,49,9,46,45,11,27,23,26,39,16,13,41,22,5,39,25,26,33,15,27,46,8,6,30,32,4,34,9,14,33,20,22,49,39,14,1,27,8,2,4,20,21,32,29,32,34,18,13,29,27,43,48,33,13,29,44,11,46,42,35,44,24,11
46,33,36,2,36,25,7,31,5,17,33,45,1,36,48,49,43,32,15,48,28,24,43,22,29,46,44,26,46,19,31,10,43,36,39,41,17,23,14,5,33,41,17,48,17,33,3,4,39,34,35,10,46,47,45,49,12,21,12,4,10,23,12,29,40,47,15,45,11,45,48,39,16,38,21,31,40,3,27,17,49,43,31,26,24,47,26,31,5,22,12,43,5,18,36,4,30,25,15,21
24,8,19,17,18,11,28,40,35,15,38,8,16,27,31,23,2,23,8,3,31,0,35,7,41,2,47,17,8,37,44,16,15,6,12,1,16,15,19,10,35,30,46,25,7,1,20,44,5,21,0,35,8,32,15,20,36,5,41,18,25,49,20,28,2,21,17,11,23,30,22,7,35,48,9,18,48,7,5,11,10,48,43,47,45,26,43,8,25,29,27,16,3,2,17,30,47,35,1,24
15,10,13,46,38,22,36,30,40,47,15,22,30,41,26,9,32,8,7,43,1,6,40,27,13,0,37,12,42,25,6,42,31,16,23,29,39,6,21,14,34,9,16,8,4,36,26,47,32,11,6,13,31,34,26,23,24,16,24,9,7,29,11,32,13,1,28,49,39,33,28,1,32,29,47,22,1,41,47,6,26,6,5,15,22,10,2,40,15,30,44,2,23,39,9,44,27,30,5,44
11,1,44,39,2,46,34,12,22,40,10,2,35,33,9,39,46,33,11,13,9,40,29,39,1,36,13,10,44,14,37,21,45,35,18,27,7,0,36,18,22,17,37,44,8,37,15,32,10,9,28,31,47,5,27,22,42,35,11,7,45,45,2,10,33,32,11,5,18,9,41,25,45,9,22,20,45,6,17,49,0,38,23,28,49,38,29,18,17,42,9,15,28,43,32,10,40,9,44,40
0,40,21,24,34,0,40,19,10,49,22,26,17,19,15,7,8,14,42,19,29,22,7,14,31,37,45,21,35,35,32,27,33,14,4,5,47,12,11,19,25,15,28,2,30,24,8,12,42,30,43,5,7,43,12,36,43,9,34,45,43,22,36,25,6,25,40,13,9,31,5,41,15,12,26,30,37,25,12,22,8,30,10,45,34,35,19,4,30,8,14,48,13,36,5,28,36,12,33,33
