0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3,2,11,13,30,19,4,11,18,43,35,17,17,17,21,1,37,2,10,44,6,31,41,15,12,34,32,20,43,47,12,46,18,35,48,7,37,5,15,38,29,21,39,9,3,29,24,0,27,22,42,43,28,38,22,28,7,9,4,26,15,16,12,20,23,11,49,16,12,20,47,46,25,36,15,35,42,36,29,23,44,3,43,24,31,5,20,22,48,35,22,34,43,28,0,27,48,5,12,7
23,5,17,37,14,35,11,18,25,36,8,45,47,20,23,48,12,49,41,31,9,25,11,22,0,25,28,39,11,10,47,32,22,18,19,4,24,32,38,19,22,1,45,30,23,23,22,3,43,2,18,6,11,34,40,29,49,40,1,40,3,35,1,33,3,5,40,22,30,4,39,17,14,14,9,33,5,12,23,36,31,15,5,45,19,15,35,23,33,23,40,28,48,11,15,3,2,43,46,23
29,42,40,11,29,48,19,22,12,9,5,14,12,8,3,3,27,30,35,43,14,8,27,36,5,8,39,24,36,21,4,5,33,38,7,17,10,0,43,40,3,20,13,12,33,41,26,45,28,27,26,34,17,0,4,17,40,14,12,23,0,19,7,41,28,27,45,24,9,48,49,41,38,45,3,1,34,42,42,28,35,1,47,34,4,40,14,40,15,15,19,20,2,25,21,48,26,36,4,2
42,43,26,49,15,43,43,37,16,18,38,41,9,49,8,7,41,18,14,25,17,34,4,42,24,23,12,15,34,40,28,43,11,11,6,37,47,47,29,36,9,44,47,35,40,7,43,9,36,3,0,28,39,37,29,48,5,34,0,28,6,30,40,45,0,17,39,18,24,16,18,27,5,46,41,42,11,43,20,10,3,27,4,44,7,17,44,17,37,46,14,45,19,37,16,20,27,33,44,10
30,31,43,10,37,24,5,44,5,2,10,35,34,5,12,41,4,22,5,22,1,39,22,33,39,45,21,12,16,2,36,42,16,23,22,11,0,9,5,17,33,15,3,49,2,47,29,48,32,25,49,9,49,7,5,7,20,33,31,43,41,27,15,18,22,40,1,5,18,17,17,36,23,8,47,41,40,27,4,38,46,29,0,5,18,4,0,11,8,11,18,11,13,38,3,2,42,39,49,46
16,20,31,25,32,23,26,10,33,27,46,25,49,48,27,45,18,40,2,27,2,38,18,11,13,9,17,30,20,31,9,10,21,44,27,44,28,4,28,2,1,43,22,39,5,30,39,36,8,15,45,46,10,31,45,9,31,8,49,10,47,42,21,16,21,49,11,41,39,12,46,38,42,4,42,3,25,49,36,8,22,8,49,13,10,1,2,34,47,13,25,13,15,8,47,49,17,17,30,9
4,8,3,18,0,31,16,39,13,46,25,13,36,2,20,0,5,5,23,33,24,20,13,5,46,32,31,35,42,11,48,16,45,26,37,28,36,20,2,6,10,42,10,48,46,14,33,5,49,28,13,29,9,23,37,30,2,7,23,24,23,20,23,23,6,14,28,17,16,45,32,23,15,19,35,26,32,7,13,3,25,23,21,22,21,25,41,7,13,3,10,42,5,49,44,24,5,0,47,43
11,37,41,46,48,42,7,46,3,0,19,49,4,29,4,2,10,21,43,5,35,45,43,20,44,20,45,44,6,24,25,45,44,20,49,3,14,14,36,12,11,12,48,23,7,25,6,31,44,8,3,18,45,5,18,2,6,2,43,3,39,34,2,25,24,12,46,34,10,40,42,2,8,20,45,43,15,39,8,14,39,10,11,25,12,33,31,10,32,2,35,37,47,46,31,11,29,23,2,13
36,13,42,35,36,16,30,12,14,21,1,5,35,33,2,33,29,41,30,49,11,35,19,21,45,48,43,48,19,13,32,6,37,43,11,15,48,49,12,22,25,32,7,13,28,21,46,10,47,48,46,14,41,27,17,15,0,48,38,15,33,8,38,34,34,2,19,6,27,41,22,11,7,16,43,38,0,35,25,26,34,2,22,32,47,13,24,35,21,17,20,47,12,44,41,19,24,3,37,0
19,47,5,3,20,33,45,28,10,44,21,20,31,39,42,46,1,27,46,24,36,32,26,0,2,40,25,2,45,7,10,44,43,41,3,39,27,10,45,45,47,40,8,33,20,24,48,2,16,45,31,35,8,26,41,3,21,38,25,29,38,10,8,36,4,20,0,23,4,46,43,21,26,43,14,28,31,15,12,11,28,18,32,10,38,20,9,15,11,33,9,36,32,1,29,14,36,20,8,31
17,48,2,16,6,45,34,36,48,35,18,48,15,43,22,11,45,35,24,42,7,5,15,41,43,3,38,43,23,38,44,11,6,27,47,0,34,37,21,9,13,2,25,38,37,49,28,7,26,42,24,37,43,46,32,23,3,35,33,12,26,11,16,15,29,45,5,10,26,28,48,33,35,3,36,20,14,5,33,43,30,38,35,18,17,22,18,3,26,47,3,14,44,15,49,18,1,18,16,30
31,30,4,48,25,38,9,0,30,17,45,33,19,30,33,14,30,4,36,40,28,43,10,32,29,27,33,18,39,30,2,15,48,22,23,12,43,29,0,33,17,33,31,4,42,36,15,34,7,43,29,33,48,1,25,10,36,23,32,2,21,12,10,24,11,16,41,20,23,30,10,42,37,22,39,49,22,3,37,42,36,26,46,43,45,38,6,27,9,20,48,7,18,5,23,44,6,47,31,19
