run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
0,"([], np.float64(0.011112850340744496))","([], np.float64(0.011112850340744496))"
1,"([], np.float64(0.012079750368392319))","([], np.float64(0.012079748730636775))"
2,"([], np.float64(0.00015395801211591598))","([], np.float64(0.00015395810456259824))"
3,"([], np.float64(0.0032675843050966745))","([], np.float64(0.0036106175810196738))"
4,"([248], np.float64(0.016481951129737875))","([248], np.float64(0.009281216253049977))"
5,"([], np.float64(0.0004962227953522191))","([], np.float64(0.00048011864919329794))"
6,"([], np.float64(0.02656626595712286))","([], np.float64(0.026566285387240818))"
7,"([190], np.float64(0.005147453484766722))","([], np.float64(0.0015329712919926045))"
8,"([], np.float64(0.00097388492284467))","([], np.float64(0.0009738848065890573))"
9,"([198], np.float64(0.1071779232253906))","([198], np.float64(0.015589236773418278))"
10,"([], np.float64(0.01156062551870113))","([223], np.float64(0.011127317879744412))"
11,"([], np.float64(0.0007069245363391374))","([], np.float64(0.0007069294887585148))"
12,"([], np.float64(0.0009282061876032291))","([], np.float64(0.0009282070955752044))"
13,"([], np.float64(0.0031606874213818835))","([], np.float64(0.003160258930282822))"
14,"([233], np.float64(0.11554039375451908))","([233], np.float64(0.017443849718132228))"
15,"([], np.float64(0.014198673295211574))","([], np.float64(0.014198646661294001))"
16,"([], np.float64(0.007657887464387835))","([], np.float64(0.007657863992567348))"
17,"([], np.float64(0.0023769836746476702))","([], np.float64(0.002376989486619019))"
18,"([205], np.float64(0.09053490813420115))","([205], np.float64(0.06633962613318999))"
19,"([], np.float64(0.03873651922093325))","([], np.float64(0.03873653095207908))"
20,"([], np.float64(0.026361988198211114))","([], np.float64(0.026359568845270905))"
21,"([], np.float64(0.0184111138961649))","([], np.float64(0.0184227983003391))"
22,"([], np.float64(1.6961906278378881e-06))","([], np.float64(1.6958113036860873e-06))"
23,"([], np.float64(0.0029109936788889734))","([], np.float64(0.0029107319919927798))"
24,"([], np.float64(4.292578202343914e-05))","([], np.float64(7.140507477965477e-05))"
25,"([], np.float64(0.00041514397748118945))","([], np.float64(0.00041514724132074576))"
26,"([], np.float64(0.00017945065830013519))","([], np.float64(0.00017947166836805673))"
27,"([], np.float64(0.0032980280832321106))","([], np.float64(0.0032980357849933394))"
28,"([], np.float64(1.1736208993074514e-07))","([], np.float64(1.1705613743809786e-07))"
29,"([], np.float64(0.0009213872912828963))","([], np.float64(0.000908791702543297))"
30,"([], np.float64(0.009558079461086999))","([], np.float64(0.009558493202002305))"
31,"([], np.float64(0.019266121201871874))","([], np.float64(0.01926613774841734))"
32,"([], np.float64(7.61277309851713e-05))","([], np.float64(7.612758471900807e-05))"
33,"([], np.float64(0.01380696955366667))","([], np.float64(0.01380697830832839))"
34,"([], np.float64(0.08428389066736841))","([], np.float64(0.08428395988432058))"
35,"([], np.float64(0.03633028293735663))","([], np.float64(0.03633026589593969))"
36,"([], np.float64(0.025149607746804966))","([], np.float64(0.025166157032544767))"
37,"([], np.float64(0.005999450010577334))","([], np.float64(0.00599993708698876))"
38,"([], np.float64(0.002387424691413509))","([], np.float64(0.0023874239633237537))"
39,"([], np.float64(5.436524263061418e-05))","([], np.float64(5.4364150798814086e-05))"
40,"([], np.float64(3.160669776441357e-07))","([], np.float64(3.1594231054513444e-07))"
41,"([], np.float64(0.0003352253789776771))","([], np.float64(0.00033522592463341994))"
42,"([], np.float64(0.004537965683781842))","([], np.float64(0.004537957653320213))"
43,"([47], np.float64(0.032648368087199384))","([47], np.float64(0.0030931846849346074))"
44,"([], np.float64(0.029891037132362186))","([], np.float64(0.02989105258995672))"
45,"([], np.float64(0.02172253623272113))","([], np.float64(0.021749975650942055))"
46,"([], np.float64(4.6639643292435175e-05))","([], np.float64(4.6659584970493386e-05))"
47,"([], np.float64(0.00013238909843179498))","([], np.float64(0.00013238864836687472))"
48,"([], np.float64(0.0014553035065261732))","([], np.float64(0.0014550806802807181))"
49,"([], np.float64(0.02601153358875252))","([], np.float64(0.026011538395298572))"
50,"([89], np.float64(0.027622058563394114))","([89], np.float64(0.0008671321716042663))"
51,"([113], np.float64(0.08509900891584452))","([113], np.float64(0.063764598955709))"
52,"([], np.float64(0.006397683687021926))","([], np.float64(0.006397687262653884))"
53,"([], np.float64(0.000326176270680243))","([], np.float64(0.000326338368453874))"
54,"([], np.float64(6.4581578939661155e-06))","([], np.float64(6.458039556443175e-06))"
55,"([], np.float64(5.734518990028874e-05))","([], np.float64(5.734456222150977e-05))"
56,"([], np.float64(0.03294908847973433))","([], np.float64(0.03294907766036937))"
57,"([], np.float64(0.033356798507569785))","([], np.float64(0.03234191053028557))"
58,"([], np.float64(0.006344385947759434))","([], np.float64(0.006344385947759434))"
59,"([], np.float64(5.1023122909648695e-05))","([], np.float64(5.102419396472383e-05))"
60,"([], np.float64(0.003081156967487134))","([], np.float64(0.003081152418239752))"
61,"([], np.float64(0.007714750144376891))","([], np.float64(0.007714760614967508))"
62,"([], np.float64(0.015208108670005993))","([], np.float64(0.015207941446272745))"
63,"([], np.float64(0.016293375573411813))","([], np.float64(0.01629338318167783))"
64,"([], np.float64(0.0964240543798036))","([], np.float64(0.09642407288837163))"
65,"([], np.float64(0.003420194721084402))","([], np.float64(0.003420196899725073))"
66,"([], np.float64(0.016377360841176802))","([], np.float64(0.016377357027252733))"
67,"([], np.float64(0.004101861859853228))","([], np.float64(0.00410186663163703))"
68,"([], np.float64(0.0019392678105492056))","([], np.float64(0.0019392704353669021))"
69,"([], np.float64(0.06659386040850367))","([], np.float64(0.0665938757899518))"
70,"([], np.float64(0.008190066079695413))","([], np.float64(0.008189867845522837))"
71,"([], np.float64(0.05665825324875607))","([], np.float64(0.05665825324875607))"
72,"([123], np.float64(0.02051225708773052))","([], np.float64(0.017872087664372534))"
73,"([], np.float64(0.04878927199563266))","([], np.float64(0.04878926541280837))"
74,"([], np.float64(0.0026264475209183402))","([], np.float64(0.002626449811922227))"
75,"([], np.float64(0.013073240288415335))","([], np.float64(0.013072812644886689))"
76,"([], np.float64(0.019481369087964714))","([], np.float64(0.01896530956655429))"
77,"([], np.float64(0.04127131669591577))","([], np.float64(0.04127131669591577))"
78,"([], np.float64(0.011424616876532845))","([], np.float64(0.011424605727457017))"
79,"([], np.float64(0.0040781594455224215))","([], np.float64(0.00407816230030833))"
80,"([], np.float64(0.004483934885899875))","([], np.float64(0.004483943866233853))"
81,"([73], np.float64(0.026165887459459736))","([73], np.float64(0.010352651543554772))"
82,"([], np.float64(0.019440679575596143))","([], np.float64(0.019440575692410752))"
83,"([], np.float64(0.07613097677409897))","([], np.float64(0.0761309438820632))"
84,"([216], np.float64(0.009616375341293776))","([], np.float64(0.006544483077200402))"
85,"([], np.float64(0.015784414839462357))","([], np.float64(0.01578441858370838))"
86,"([], np.float64(0.02136072641350495))","([], np.float64(0.021360713346402212))"
87,"([129], np.float64(0.004975928813922508))","([], np.float64(0.003827726038468385))"
88,"([], np.float64(2.0115984544184264e-05))","([], np.float64(2.0155502218275646e-05))"
89,"([], np.float64(0.012789385410551248))","([], np.float64(0.012788972546062816))"
90,"([], np.float64(0.015583401330311553))","([], np.float64(0.015583392029492828))"
91,"([], np.float64(0.0002290502533284578))","([], np.float64(0.00022903029522310193))"
92,"([221], np.float64(0.0471743085141141))","([221], np.float64(0.031619176652421886))"
93,"([], np.float64(0.015163343952132813))","([], np.float64(0.015162888894892923))"
94,"([], np.float64(0.011804297707897149))","([], np.float64(0.01180429608892203))"
95,"([], np.float64(0.03411475505119199))","([], np.float64(0.034114672483102966))"
96,"([235], np.float64(0.07195336229692793))","([235], np.float64(0.011380265866175857))"
97,"([], np.float64(0.0004571359327896207))","([], np.float64(0.00045696111895463307))"
98,"([], np.float64(0.0033959738021280828))","([], np.float64(0.003395995511286165))"
99,"([], np.float64(0.005996712593522524))","([], np.float64(0.005996698746457696))"
