run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
0,"([243], np.float64(0.150337892819371))","([243], np.float64(3.8675365840002627))"
1,"([55], np.float64(0.15540360058055086))","([55], np.float64(4.202272595762386))"
2,"([182], np.float64(0.246521129615554))","([182], np.float64(4.371821536399482))"
3,"([203], np.float64(0.1398230612473551))","([203], np.float64(4.171706922156398))"
4,"([122], np.float64(0.11756618585870743))","([122], np.float64(3.7290078467670837))"
5,"([34], np.float64(0.4114393945691392))","([34], np.float64(4.02099442301512))"
6,"([21], np.float64(0.23767034827158018))","([21], np.float64(4.04503125955352))"
7,"([180], np.float64(0.13846829987658482))","([180], np.float64(4.033466337257687))"
8,"([69], np.float64(0.2809387679709297))","([69], np.float64(3.6258229864308125))"
9,"([116], np.float64(0.15033094768195202))","([116], np.float64(3.9274611175750604))"
10,"([131], np.float64(0.27871518925484984))","([131], np.float64(2.7713850461060607))"
11,"([4], np.float64(0.1574044018129793))","([4], np.float64(3.7320055728919943))"
12,"([43], np.float64(0.15009848121680233))","([43], np.float64(3.0865170507933044))"
13,"([207], np.float64(0.28687417430184464))","([207], np.float64(4.098363362548456))"
14,"([122], np.float64(0.1774922883570032))","([122], np.float64(3.6257517531317442))"
15,"([237], np.float64(0.3831276935467783))","([237], np.float64(3.7426985891113547))"
16,"([154], np.float64(0.1977121321346559))","([154], np.float64(3.7230346815338917))"
17,"([58], np.float64(0.19135650980909766))","([58], np.float64(4.5224922939530865))"
18,"([102], np.float64(0.2072279973820984))","([102], np.float64(3.8107898830504463))"
19,"([40], np.float64(0.49978403476549615))","([40], np.float64(3.5547248294024585))"
20,"([127], np.float64(0.20563376273297354))","([127], np.float64(3.2390533105984676))"
21,"([238], np.float64(0.2660509236004107))","([238], np.float64(4.631332130991018))"
22,"([2], np.float64(0.8693629421921991))","([2], np.float64(4.121992135744906))"
23,"([10], np.float64(0.20323171832704368))","([10], np.float64(3.9074595135978463))"
24,"([134], np.float64(0.14112087161438655))","([134], np.float64(3.6881476289034243))"
25,"([201], np.float64(0.1524718990514562))","([201], np.float64(3.628037214547684))"
26,"([209], np.float64(0.1304026829550649))","([209], np.float64(4.013238603918898))"
27,"([166], np.float64(0.2060450990219894))","([166], np.float64(4.670536172239707))"
28,"([102], np.float64(0.12009713739900603))","([102], np.float64(3.644558463271855))"
29,"([20], np.float64(0.149426881589825))","([20], np.float64(4.007233365303367))"
30,"([60], np.float64(0.6880722814785576))","([60], np.float64(4.073141057032044))"
31,"([21], np.float64(0.2948148726299146))","([21], np.float64(3.498768403630742))"
32,"([245], np.float64(0.16065376854141908))","([245], np.float64(2.5941567576139524))"
33,"([175], np.float64(0.13813478352499692))","([175], np.float64(3.3403284317506152))"
34,"([125], np.float64(0.1988929874467126))","([125], np.float64(3.7713924110914965))"
35,"([13], np.float64(0.16213158932556104))","([13], np.float64(3.878918881786666))"
36,"([148], np.float64(0.13739679152730555))","([148], np.float64(3.6209238837393625))"
37,"([162], np.float64(0.5164300452342391))","([162], np.float64(4.184735207960554))"
38,"([48], np.float64(0.1180830181961858))","([48], np.float64(3.0611724629118897))"
39,"([173], np.float64(0.11219548547817136))","([173], np.float64(3.75389041419387))"
40,"([30], np.float64(0.15365676541407625))","([30], np.float64(3.1702300768717078))"
41,"([90], np.float64(0.2942273968058844))","([90], np.float64(3.859097252235579))"
42,"([69], np.float64(0.3060728176339866))","([69], np.float64(3.9740105442135154))"
43,"([47, 149], np.float64(0.36331937745255904))","([149], np.float64(3.9032811926483575))"
44,"([227], np.float64(0.1647330439020427))","([227], np.float64(3.0018939707940335))"
45,"([100], np.float64(0.3191464475531503))","([100], np.float64(4.695563144536702))"
46,"([154], np.float64(0.1282779433579485))","([154], np.float64(3.4898034486963363))"
47,"([39], np.float64(0.1609053696505307))","([39], np.float64(3.817040757606427))"
48,"([154], np.float64(0.2315266910294996))","([154], np.float64(3.5293566556622435))"
49,"([168], np.float64(0.1569770524696549))","([168], np.float64(3.947608508669651))"
50,"([45], np.float64(0.314401189336879))","([45], np.float64(4.517534375469622))"
51,"([184], np.float64(0.17053474205818112))","([184], np.float64(3.4944813105755377))"
52,"([127], np.float64(0.11263282670529887))","([127], np.float64(3.4560470104387133))"
53,"([97], np.float64(0.10872990191637247))","([97], np.float64(3.4158297943053957))"
54,"([66], np.float64(0.15209502427952476))","([66], np.float64(3.932511082840706))"
55,"([41], np.float64(0.13146858185021262))","([41], np.float64(3.90486257975923))"
56,"([143], np.float64(0.16550252859446699))","([143], np.float64(3.5355525546234494))"
57,"([38], np.float64(0.3012082781418921))","([38], np.float64(4.944735840563365))"
58,"([14], np.float64(0.12139638897250765))","([14], np.float64(3.703977309912345))"
59,"([218], np.float64(0.3561120722693364))","([218], np.float64(3.667824716765628))"
60,"([88], np.float64(0.12363904868756474))","([88], np.float64(3.0370126914259017))"
61,"([193], np.float64(0.7158181124298959))","([193], np.float64(4.60120253961686))"
62,"([82], np.float64(0.26773233885739567))","([82], np.float64(3.982171191989771))"
63,"([188], np.float64(0.22777647634937664))","([188], np.float64(2.903627202873946))"
