run_id,LNClassifier,RandomForestClassifier,XGBoostClassifier,baseline error
20,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9709193245778611)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9690431519699813)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9831144465290806)",0.5328330206378987
21,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9624413145539906)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9624413145539906)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9784037558685446)",0.532394366197183
22,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9737335834896811)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9737335834896811)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9774859287054409)",0.524390243902439
23,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9690431519699813)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9652908067542214)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9793621013133208)",0.5262664165103189
24,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9586854460093897)","([np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9615023474178404)","([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9821596244131455)",0.532394366197183
25,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9718574108818011)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(22), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9521575984990619)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(33)], 0.9709193245778611)",0.5150093808630394
26,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9699530516431925)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9755868544600939)","([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9868544600938968)",0.5051643192488263
27,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9615384615384616)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9690431519699813)","([np.int64(1), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(33)], 0.9615384615384616)",0.524390243902439
28,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9765258215962441)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(22), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9652582159624413)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9849765258215962)",0.5023474178403756
29,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9586854460093897)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9661971830985916)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9774647887323944)",0.5286384976525822
30,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9727954971857411)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9624765478424016)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9803001876172608)",0.5393996247654784
31,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9727954971857411)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9662288930581614)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9812382739212008)",0.5150093808630394
32,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9586854460093897)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9605633802816902)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9802816901408451)",0.5276995305164319
33,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9615023474178404)","([np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9539906103286385)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9784037558685446)",0.5154929577464789
34,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9596244131455399)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(22), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9568075117370892)","([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9765258215962441)",0.5201877934272301
35,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9671361502347418)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9615023474178404)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9774647887323944)",0.523943661971831
36,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9606003752345216)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9643527204502814)","([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9681050656660413)",0.5309568480300187
37,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9737335834896811)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9709193245778611)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9896810506566605)",0.5112570356472795
38,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9755868544600939)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.971830985915493)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9802816901408451)",0.5427230046948357
39,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9802816901408451)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(22), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9690140845070423)","([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9802816901408451)",0.5183098591549296
40,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9718574108818011)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(22), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9662288930581614)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(33)], 0.9643527204502814)",0.5196998123827392
41,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9690140845070423)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9661971830985916)","([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9802816901408451)",0.49953051643192486
42,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9549718574108818)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9624765478424016)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(30), np.int64(31), np.int64(33)], 0.9643527204502814)",0.5140712945590994
43,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9699812382739212)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(22), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9568480300187617)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.974671669793621)",0.5328330206378987
44,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9511737089201878)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9605633802816902)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9793427230046948)",0.5342723004694836
45,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9446009389671362)","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9633802816901409)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(33)], 0.9661971830985916)",0.5408450704225352
46,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34)], 0.9765258215962441)","([np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(30), np.int64(31), np.int64(32), np.int64(33)], 0.9624413145539906)","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(33)], 0.9671361502347418)",0.5154929577464789
